"","metaanalysisid","site","n1","n2","y1","y2","ZI_study","zi_rate","n_study","b0","b1"
"32545",1362,20,50,50,0,0,1,0.5,25,-3.929,-3.487
"32546",1362,21,50,50,0,0,1,0.5,25,-3.929,-3.487
"32547",1362,22,50,50,0,0,1,0.5,25,-3.929,-3.487
"32548",1362,23,50,50,0,0,1,0.5,25,-3.929,-3.487
"32549",1362,24,50,50,0,0,1,0.5,25,-3.929,-3.487
"32550",1362,25,50,50,2,7,0,0.5,25,-3.929,-3.487
"32551",1363,1,50,50,0,4,0,0.5,25,-3.929,-3.487
"32552",1363,2,50,50,0,0,1,0.5,25,-3.929,-3.487
"32553",1363,3,50,50,0,0,1,0.5,25,-3.929,-3.487
"32554",1363,4,50,50,2,1,0,0.5,25,-3.929,-3.487
"32555",1363,5,50,50,0,0,1,0.5,25,-3.929,-3.487
"32556",1363,6,50,50,1,1,0,0.5,25,-3.929,-3.487
"32557",1363,7,50,50,0,0,1,0.5,25,-3.929,-3.487
"32558",1363,8,50,50,3,4,0,0.5,25,-3.929,-3.487
"32559",1363,9,50,50,0,0,1,0.5,25,-3.929,-3.487
"32560",1363,10,50,50,0,0,1,0.5,25,-3.929,-3.487
"32561",1363,11,50,50,2,1,0,0.5,25,-3.929,-3.487
"32562",1363,12,50,50,0,1,0,0.5,25,-3.929,-3.487
"32563",1363,13,50,50,0,1,0,0.5,25,-3.929,-3.487
"32564",1363,14,50,50,0,0,1,0.5,25,-3.929,-3.487
"32565",1363,15,50,50,0,0,1,0.5,25,-3.929,-3.487
"32566",1363,16,50,50,2,1,0,0.5,25,-3.929,-3.487
"32567",1363,17,50,50,0,0,1,0.5,25,-3.929,-3.487
"32568",1363,18,50,50,0,0,1,0.5,25,-3.929,-3.487
"32569",1363,19,50,50,2,2,0,0.5,25,-3.929,-3.487
"32570",1363,20,50,50,0,0,1,0.5,25,-3.929,-3.487
"32571",1363,21,50,50,2,0,0,0.5,25,-3.929,-3.487
"32572",1363,22,50,50,0,0,1,0.5,25,-3.929,-3.487
"32573",1363,23,50,50,0,0,1,0.5,25,-3.929,-3.487
"32574",1363,24,50,50,1,1,0,0.5,25,-3.929,-3.487
"32575",1363,25,50,50,0,0,1,0.5,25,-3.929,-3.487
"32576",1364,1,50,50,0,0,1,0.5,25,-3.929,-3.487
"32577",1364,2,50,50,2,3,0,0.5,25,-3.929,-3.487
"32578",1364,3,50,50,1,1,0,0.5,25,-3.929,-3.487
"32579",1364,4,50,50,0,0,1,0.5,25,-3.929,-3.487
"32580",1364,5,50,50,0,0,1,0.5,25,-3.929,-3.487
"32581",1364,6,50,50,1,1,0,0.5,25,-3.929,-3.487
"32582",1364,7,50,50,0,0,1,0.5,25,-3.929,-3.487
"32583",1364,8,50,50,0,0,1,0.5,25,-3.929,-3.487
"32584",1364,9,50,50,0,0,0,0.5,25,-3.929,-3.487
"32585",1364,10,50,50,3,2,0,0.5,25,-3.929,-3.487
"32586",1364,11,50,50,1,6,0,0.5,25,-3.929,-3.487
"32587",1364,12,50,50,0,0,1,0.5,25,-3.929,-3.487
"32588",1364,13,50,50,0,0,1,0.5,25,-3.929,-3.487
"32589",1364,14,50,50,0,0,1,0.5,25,-3.929,-3.487
"32590",1364,15,50,50,0,0,1,0.5,25,-3.929,-3.487
"32591",1364,16,50,50,0,0,1,0.5,25,-3.929,-3.487
"32592",1364,17,50,50,0,0,1,0.5,25,-3.929,-3.487
"32593",1364,18,50,50,1,4,0,0.5,25,-3.929,-3.487
"32594",1364,19,50,50,4,2,0,0.5,25,-3.929,-3.487
"32595",1364,20,50,50,3,5,0,0.5,25,-3.929,-3.487
"32596",1364,21,50,50,0,0,1,0.5,25,-3.929,-3.487
"32597",1364,22,50,50,0,1,0,0.5,25,-3.929,-3.487
"32598",1364,23,50,50,3,2,0,0.5,25,-3.929,-3.487
"32599",1364,24,50,50,0,0,1,0.5,25,-3.929,-3.487
"32600",1364,25,50,50,2,3,0,0.5,25,-3.929,-3.487
"32601",1365,1,50,50,1,2,0,0.5,25,-3.929,-3.487
"32602",1365,2,50,50,1,2,0,0.5,25,-3.929,-3.487
"32603",1365,3,50,50,1,3,0,0.5,25,-3.929,-3.487
"32604",1365,4,50,50,0,0,1,0.5,25,-3.929,-3.487
"32605",1365,5,50,50,3,1,0,0.5,25,-3.929,-3.487
"32606",1365,6,50,50,0,0,1,0.5,25,-3.929,-3.487
"32607",1365,7,50,50,0,0,1,0.5,25,-3.929,-3.487
"32608",1365,8,50,50,1,2,0,0.5,25,-3.929,-3.487
"32609",1365,9,50,50,0,0,1,0.5,25,-3.929,-3.487
"32610",1365,10,50,50,0,0,1,0.5,25,-3.929,-3.487
"32611",1365,11,50,50,0,0,1,0.5,25,-3.929,-3.487
"32612",1365,12,50,50,0,0,1,0.5,25,-3.929,-3.487
"32613",1365,13,50,50,1,2,0,0.5,25,-3.929,-3.487
"32614",1365,14,50,50,0,0,1,0.5,25,-3.929,-3.487
"32615",1365,15,50,50,1,1,0,0.5,25,-3.929,-3.487
"32616",1365,16,50,50,0,0,1,0.5,25,-3.929,-3.487
"32617",1365,17,50,50,2,3,0,0.5,25,-3.929,-3.487
"32618",1365,18,50,50,0,0,0,0.5,25,-3.929,-3.487
"32619",1365,19,50,50,1,2,0,0.5,25,-3.929,-3.487
"32620",1365,20,50,50,0,0,1,0.5,25,-3.929,-3.487
"32621",1365,21,50,50,0,0,0,0.5,25,-3.929,-3.487
"32622",1365,22,50,50,0,0,1,0.5,25,-3.929,-3.487
"32623",1365,23,50,50,0,0,1,0.5,25,-3.929,-3.487
"32624",1365,24,50,50,1,1,0,0.5,25,-3.929,-3.487
"32625",1365,25,50,50,1,9,0,0.5,25,-3.929,-3.487
"32626",1366,1,50,50,0,0,1,0.5,25,-3.929,-3.487
"32627",1366,2,50,50,1,1,0,0.5,25,-3.929,-3.487
"32628",1366,3,50,50,0,0,0,0.5,25,-3.929,-3.487
"32629",1366,4,50,50,2,2,0,0.5,25,-3.929,-3.487
"32630",1366,5,50,50,3,1,0,0.5,25,-3.929,-3.487
"32631",1366,6,50,50,5,24,0,0.5,25,-3.929,-3.487
"32632",1366,7,50,50,0,1,0,0.5,25,-3.929,-3.487
"32633",1366,8,50,50,0,0,1,0.5,25,-3.929,-3.487
"32634",1366,9,50,50,0,0,1,0.5,25,-3.929,-3.487
"32635",1366,10,50,50,0,0,1,0.5,25,-3.929,-3.487
"32636",1366,11,50,50,4,4,0,0.5,25,-3.929,-3.487
"32637",1366,12,50,50,0,0,1,0.5,25,-3.929,-3.487
"32638",1366,13,50,50,0,0,1,0.5,25,-3.929,-3.487
"32639",1366,14,50,50,0,0,1,0.5,25,-3.929,-3.487
"32640",1366,15,50,50,0,0,1,0.5,25,-3.929,-3.487
"32641",1366,16,50,50,0,0,1,0.5,25,-3.929,-3.487
"32642",1366,17,50,50,0,0,1,0.5,25,-3.929,-3.487
"32643",1366,18,50,50,1,7,0,0.5,25,-3.929,-3.487
"32644",1366,19,50,50,0,0,1,0.5,25,-3.929,-3.487
"32645",1366,20,50,50,1,3,0,0.5,25,-3.929,-3.487
"32646",1366,21,50,50,0,0,1,0.5,25,-3.929,-3.487
"32647",1366,22,50,50,0,0,1,0.5,25,-3.929,-3.487
"32648",1366,23,50,50,0,1,0,0.5,25,-3.929,-3.487
"32649",1366,24,50,50,0,1,0,0.5,25,-3.929,-3.487
"32650",1366,25,50,50,0,0,1,0.5,25,-3.929,-3.487
"32651",1367,1,50,50,1,1,0,0.5,25,-3.929,-3.487
"32652",1367,2,50,50,0,2,0,0.5,25,-3.929,-3.487
"32653",1367,3,50,50,0,0,1,0.5,25,-3.929,-3.487
"32654",1367,4,50,50,5,1,0,0.5,25,-3.929,-3.487
"32655",1367,5,50,50,1,1,0,0.5,25,-3.929,-3.487
"32656",1367,6,50,50,0,0,1,0.5,25,-3.929,-3.487
"32657",1367,7,50,50,0,0,1,0.5,25,-3.929,-3.487
"32658",1367,8,50,50,0,0,1,0.5,25,-3.929,-3.487
"32659",1367,9,50,50,0,0,1,0.5,25,-3.929,-3.487
"32660",1367,10,50,50,0,0,1,0.5,25,-3.929,-3.487
"32661",1367,11,50,50,0,0,1,0.5,25,-3.929,-3.487
"32662",1367,12,50,50,0,0,1,0.5,25,-3.929,-3.487
"32663",1367,13,50,50,0,0,1,0.5,25,-3.929,-3.487
"32664",1367,14,50,50,0,0,1,0.5,25,-3.929,-3.487
"32665",1367,15,50,50,0,0,1,0.5,25,-3.929,-3.487
"32666",1367,16,50,50,0,0,1,0.5,25,-3.929,-3.487
"32667",1367,17,50,50,0,0,1,0.5,25,-3.929,-3.487
"32668",1367,18,50,50,1,1,0,0.5,25,-3.929,-3.487
"32669",1367,19,50,50,1,2,0,0.5,25,-3.929,-3.487
"32670",1367,20,50,50,1,2,0,0.5,25,-3.929,-3.487
"32671",1367,21,50,50,0,2,0,0.5,25,-3.929,-3.487
"32672",1367,22,50,50,1,2,0,0.5,25,-3.929,-3.487
"32673",1367,23,50,50,0,0,1,0.5,25,-3.929,-3.487
"32674",1367,24,50,50,2,1,0,0.5,25,-3.929,-3.487
"32675",1367,25,50,50,1,2,0,0.5,25,-3.929,-3.487
"32676",1368,1,50,50,0,0,1,0.5,25,-3.929,-3.487
"32677",1368,2,50,50,0,0,1,0.5,25,-3.929,-3.487
"32678",1368,3,50,50,1,2,0,0.5,25,-3.929,-3.487
"32679",1368,4,50,50,0,0,1,0.5,25,-3.929,-3.487
"32680",1368,5,50,50,2,1,0,0.5,25,-3.929,-3.487
"32681",1368,6,50,50,0,0,1,0.5,25,-3.929,-3.487
"32682",1368,7,50,50,11,9,0,0.5,25,-3.929,-3.487
"32683",1368,8,50,50,0,1,0,0.5,25,-3.929,-3.487
"32684",1368,9,50,50,0,0,1,0.5,25,-3.929,-3.487
"32685",1368,10,50,50,5,2,0,0.5,25,-3.929,-3.487
"32686",1368,11,50,50,1,1,0,0.5,25,-3.929,-3.487
"32687",1368,12,50,50,0,0,1,0.5,25,-3.929,-3.487
"32688",1368,13,50,50,1,6,0,0.5,25,-3.929,-3.487
"32689",1368,14,50,50,0,0,1,0.5,25,-3.929,-3.487
"32690",1368,15,50,50,1,1,0,0.5,25,-3.929,-3.487
"32691",1368,16,50,50,0,0,1,0.5,25,-3.929,-3.487
"32692",1368,17,50,50,2,2,0,0.5,25,-3.929,-3.487
"32693",1368,18,50,50,0,0,1,0.5,25,-3.929,-3.487
"32694",1368,19,50,50,0,0,1,0.5,25,-3.929,-3.487
"32695",1368,20,50,50,1,3,0,0.5,25,-3.929,-3.487
"32696",1368,21,50,50,0,0,1,0.5,25,-3.929,-3.487
"32697",1368,22,50,50,2,3,0,0.5,25,-3.929,-3.487
"32698",1368,23,50,50,4,1,0,0.5,25,-3.929,-3.487
"32699",1368,24,50,50,0,0,1,0.5,25,-3.929,-3.487
"32700",1368,25,50,50,1,2,0,0.5,25,-3.929,-3.487
"32701",1369,1,50,50,0,1,0,0.5,25,-3.929,-3.487
"32702",1369,2,50,50,0,0,1,0.5,25,-3.929,-3.487
"32703",1369,3,50,50,1,3,0,0.5,25,-3.929,-3.487
"32704",1369,4,50,50,0,0,1,0.5,25,-3.929,-3.487
"32705",1369,5,50,50,0,0,1,0.5,25,-3.929,-3.487
"32706",1369,6,50,50,0,0,1,0.5,25,-3.929,-3.487
"32707",1369,7,50,50,1,1,0,0.5,25,-3.929,-3.487
"32708",1369,8,50,50,0,0,1,0.5,25,-3.929,-3.487
"32709",1369,9,50,50,1,2,0,0.5,25,-3.929,-3.487
"32710",1369,10,50,50,0,0,1,0.5,25,-3.929,-3.487
"32711",1369,11,50,50,0,0,1,0.5,25,-3.929,-3.487
"32712",1369,12,50,50,0,0,1,0.5,25,-3.929,-3.487
"32713",1369,13,50,50,1,1,0,0.5,25,-3.929,-3.487
"32714",1369,14,50,50,0,0,1,0.5,25,-3.929,-3.487
"32715",1369,15,50,50,0,0,1,0.5,25,-3.929,-3.487
"32716",1369,16,50,50,0,0,1,0.5,25,-3.929,-3.487
"32717",1369,17,50,50,0,0,1,0.5,25,-3.929,-3.487
"32718",1369,18,50,50,0,0,1,0.5,25,-3.929,-3.487
"32719",1369,19,50,50,0,0,1,0.5,25,-3.929,-3.487
"32720",1369,20,50,50,5,6,0,0.5,25,-3.929,-3.487
"32721",1369,21,50,50,0,0,1,0.5,25,-3.929,-3.487
"32722",1369,22,50,50,0,0,1,0.5,25,-3.929,-3.487
"32723",1369,23,50,50,0,0,1,0.5,25,-3.929,-3.487
"32724",1369,24,50,50,0,0,1,0.5,25,-3.929,-3.487
"32725",1369,25,50,50,0,0,0,0.5,25,-3.929,-3.487
"32726",1370,1,50,50,0,0,0,0.5,25,-3.929,-3.487
"32727",1370,2,50,50,0,0,1,0.5,25,-3.929,-3.487
"32728",1370,3,50,50,0,0,1,0.5,25,-3.929,-3.487
"32729",1370,4,50,50,4,2,0,0.5,25,-3.929,-3.487
"32730",1370,5,50,50,0,0,1,0.5,25,-3.929,-3.487
"32731",1370,6,50,50,3,1,0,0.5,25,-3.929,-3.487
"32732",1370,7,50,50,0,0,1,0.5,25,-3.929,-3.487
"32733",1370,8,50,50,0,0,1,0.5,25,-3.929,-3.487
"32734",1370,9,50,50,0,0,1,0.5,25,-3.929,-3.487
"32735",1370,10,50,50,0,0,1,0.5,25,-3.929,-3.487
"32736",1370,11,50,50,6,2,0,0.5,25,-3.929,-3.487
"32737",1370,12,50,50,0,0,1,0.5,25,-3.929,-3.487
"32738",1370,13,50,50,0,0,1,0.5,25,-3.929,-3.487
"32739",1370,14,50,50,1,2,0,0.5,25,-3.929,-3.487
"32740",1370,15,50,50,0,0,1,0.5,25,-3.929,-3.487
"32741",1370,16,50,50,0,0,1,0.5,25,-3.929,-3.487
"32742",1370,17,50,50,1,0,0,0.5,25,-3.929,-3.487
"32743",1370,18,50,50,0,1,0,0.5,25,-3.929,-3.487
"32744",1370,19,50,50,2,2,0,0.5,25,-3.929,-3.487
"32745",1370,20,50,50,0,0,1,0.5,25,-3.929,-3.487
"32746",1370,21,50,50,0,0,0,0.5,25,-3.929,-3.487
"32747",1370,22,50,50,0,2,0,0.5,25,-3.929,-3.487
"32748",1370,23,50,50,1,2,0,0.5,25,-3.929,-3.487
"32749",1370,24,50,50,1,2,0,0.5,25,-3.929,-3.487
"32750",1370,25,50,50,1,2,0,0.5,25,-3.929,-3.487
"32751",1371,1,50,50,1,2,0,0.5,25,-3.929,-3.487
"32752",1371,2,50,50,1,0,0,0.5,25,-3.929,-3.487
"32753",1371,3,50,50,0,0,1,0.5,25,-3.929,-3.487
"32754",1371,4,50,50,0,0,1,0.5,25,-3.929,-3.487
"32755",1371,5,50,50,4,5,0,0.5,25,-3.929,-3.487
"32756",1371,6,50,50,0,0,1,0.5,25,-3.929,-3.487
"32757",1371,7,50,50,0,0,1,0.5,25,-3.929,-3.487
"32758",1371,8,50,50,0,0,1,0.5,25,-3.929,-3.487
"32759",1371,9,50,50,1,2,0,0.5,25,-3.929,-3.487
"32760",1371,10,50,50,0,0,1,0.5,25,-3.929,-3.487
"32761",1371,11,50,50,0,0,1,0.5,25,-3.929,-3.487
"32762",1371,12,50,50,0,0,1,0.5,25,-3.929,-3.487
"32763",1371,13,50,50,0,0,1,0.5,25,-3.929,-3.487
"32764",1371,14,50,50,0,1,0,0.5,25,-3.929,-3.487
"32765",1371,15,50,50,0,0,1,0.5,25,-3.929,-3.487
"32766",1371,16,50,50,0,0,1,0.5,25,-3.929,-3.487
"32767",1371,17,50,50,0,0,1,0.5,25,-3.929,-3.487
"32768",1371,18,50,50,0,6,0,0.5,25,-3.929,-3.487
"32769",1371,19,50,50,3,2,0,0.5,25,-3.929,-3.487
"32770",1371,20,50,50,2,5,0,0.5,25,-3.929,-3.487
"32771",1371,21,50,50,0,0,1,0.5,25,-3.929,-3.487
"32772",1371,22,50,50,0,3,0,0.5,25,-3.929,-3.487
"32773",1371,23,50,50,0,0,1,0.5,25,-3.929,-3.487
"32774",1371,24,50,50,1,1,0,0.5,25,-3.929,-3.487
"32775",1371,25,50,50,4,2,0,0.5,25,-3.929,-3.487
"32776",1372,1,50,50,0,0,1,0.5,25,-3.929,-3.487
"32777",1372,2,50,50,0,0,1,0.5,25,-3.929,-3.487
"32778",1372,3,50,50,0,0,0,0.5,25,-3.929,-3.487
"32779",1372,4,50,50,0,0,1,0.5,25,-3.929,-3.487
"32780",1372,5,50,50,0,0,1,0.5,25,-3.929,-3.487
"32781",1372,6,50,50,0,0,1,0.5,25,-3.929,-3.487
"32782",1372,7,50,50,0,0,1,0.5,25,-3.929,-3.487
"32783",1372,8,50,50,2,2,0,0.5,25,-3.929,-3.487
"32784",1372,9,50,50,0,0,1,0.5,25,-3.929,-3.487
"32785",1372,10,50,50,0,0,1,0.5,25,-3.929,-3.487
"32786",1372,11,50,50,0,3,0,0.5,25,-3.929,-3.487
"32787",1372,12,50,50,0,0,1,0.5,25,-3.929,-3.487
"32788",1372,13,50,50,0,0,1,0.5,25,-3.929,-3.487
"32789",1372,14,50,50,0,1,0,0.5,25,-3.929,-3.487
"32790",1372,15,50,50,1,1,0,0.5,25,-3.929,-3.487
"32791",1372,16,50,50,1,1,0,0.5,25,-3.929,-3.487
"32792",1372,17,50,50,0,0,1,0.5,25,-3.929,-3.487
"32793",1372,18,50,50,1,1,0,0.5,25,-3.929,-3.487
"32794",1372,19,50,50,1,3,0,0.5,25,-3.929,-3.487
"32795",1372,20,50,50,0,0,1,0.5,25,-3.929,-3.487
"32796",1372,21,50,50,2,4,0,0.5,25,-3.929,-3.487
"32797",1372,22,50,50,0,4,0,0.5,25,-3.929,-3.487
"32798",1372,23,50,50,0,0,1,0.5,25,-3.929,-3.487
"32799",1372,24,50,50,2,12,0,0.5,25,-3.929,-3.487
"32800",1372,25,50,50,2,4,0,0.5,25,-3.929,-3.487
"32801",1373,1,50,50,0,0,1,0.5,25,-3.929,-3.487
"32802",1373,2,50,50,0,0,1,0.5,25,-3.929,-3.487
"32803",1373,3,50,50,0,0,1,0.5,25,-3.929,-3.487
"32804",1373,4,50,50,1,1,0,0.5,25,-3.929,-3.487
"32805",1373,5,50,50,0,0,1,0.5,25,-3.929,-3.487
"32806",1373,6,50,50,4,4,0,0.5,25,-3.929,-3.487
"32807",1373,7,50,50,0,0,1,0.5,25,-3.929,-3.487
"32808",1373,8,50,50,0,0,1,0.5,25,-3.929,-3.487
"32809",1373,9,50,50,0,0,1,0.5,25,-3.929,-3.487
"32810",1373,10,50,50,1,0,0,0.5,25,-3.929,-3.487
"32811",1373,11,50,50,7,2,0,0.5,25,-3.929,-3.487
"32812",1373,12,50,50,0,0,1,0.5,25,-3.929,-3.487
"32813",1373,13,50,50,0,0,1,0.5,25,-3.929,-3.487
"32814",1373,14,50,50,1,1,0,0.5,25,-3.929,-3.487
"32815",1373,15,50,50,0,0,1,0.5,25,-3.929,-3.487
"32816",1373,16,50,50,0,0,1,0.5,25,-3.929,-3.487
"32817",1373,17,50,50,0,0,1,0.5,25,-3.929,-3.487
"32818",1373,18,50,50,1,1,0,0.5,25,-3.929,-3.487
"32819",1373,19,50,50,4,1,0,0.5,25,-3.929,-3.487
"32820",1373,20,50,50,0,0,1,0.5,25,-3.929,-3.487
"32821",1373,21,50,50,1,2,0,0.5,25,-3.929,-3.487
"32822",1373,22,50,50,0,0,1,0.5,25,-3.929,-3.487
"32823",1373,23,50,50,2,0,0,0.5,25,-3.929,-3.487
"32824",1373,24,50,50,0,0,1,0.5,25,-3.929,-3.487
"32825",1373,25,50,50,0,0,1,0.5,25,-3.929,-3.487
"32826",1374,1,50,50,0,0,1,0.5,25,-3.929,-3.487
"32827",1374,2,50,50,9,11,0,0.5,25,-3.929,-3.487
"32828",1374,3,50,50,4,3,0,0.5,25,-3.929,-3.487
"32829",1374,4,50,50,0,0,0,0.5,25,-3.929,-3.487
"32830",1374,5,50,50,0,0,1,0.5,25,-3.929,-3.487
"32831",1374,6,50,50,0,1,0,0.5,25,-3.929,-3.487
"32832",1374,7,50,50,0,0,1,0.5,25,-3.929,-3.487
"32833",1374,8,50,50,1,2,0,0.5,25,-3.929,-3.487
"32834",1374,9,50,50,1,1,0,0.5,25,-3.929,-3.487
"32835",1374,10,50,50,0,0,1,0.5,25,-3.929,-3.487
"32836",1374,11,50,50,0,0,1,0.5,25,-3.929,-3.487
"32837",1374,12,50,50,0,0,1,0.5,25,-3.929,-3.487
"32838",1374,13,50,50,9,9,0,0.5,25,-3.929,-3.487
"32839",1374,14,50,50,0,0,1,0.5,25,-3.929,-3.487
"32840",1374,15,50,50,2,1,0,0.5,25,-3.929,-3.487
"32841",1374,16,50,50,1,1,0,0.5,25,-3.929,-3.487
"32842",1374,17,50,50,1,3,0,0.5,25,-3.929,-3.487
"32843",1374,18,50,50,0,0,1,0.5,25,-3.929,-3.487
"32844",1374,19,50,50,0,0,1,0.5,25,-3.929,-3.487
"32845",1374,20,50,50,1,1,0,0.5,25,-3.929,-3.487
"32846",1374,21,50,50,2,3,0,0.5,25,-3.929,-3.487
"32847",1374,22,50,50,2,2,0,0.5,25,-3.929,-3.487
"32848",1374,23,50,50,0,2,0,0.5,25,-3.929,-3.487
"32849",1374,24,50,50,0,0,1,0.5,25,-3.929,-3.487
"32850",1374,25,50,50,0,0,1,0.5,25,-3.929,-3.487
"32851",1375,1,50,50,0,0,1,0.5,25,-3.929,-3.487
"32852",1375,2,50,50,1,2,0,0.5,25,-3.929,-3.487
"32853",1375,3,50,50,0,0,1,0.5,25,-3.929,-3.487
"32854",1375,4,50,50,0,0,1,0.5,25,-3.929,-3.487
"32855",1375,5,50,50,0,0,1,0.5,25,-3.929,-3.487
"32856",1375,6,50,50,0,0,1,0.5,25,-3.929,-3.487
"32857",1375,7,50,50,0,0,1,0.5,25,-3.929,-3.487
"32858",1375,8,50,50,1,1,0,0.5,25,-3.929,-3.487
"32859",1375,9,50,50,3,5,0,0.5,25,-3.929,-3.487
"32860",1375,10,50,50,0,0,1,0.5,25,-3.929,-3.487
"32861",1375,11,50,50,0,0,1,0.5,25,-3.929,-3.487
"32862",1375,12,50,50,0,0,1,0.5,25,-3.929,-3.487
"32863",1375,13,50,50,0,0,1,0.5,25,-3.929,-3.487
"32864",1375,14,50,50,0,0,1,0.5,25,-3.929,-3.487
"32865",1375,15,50,50,0,0,1,0.5,25,-3.929,-3.487
"32866",1375,16,50,50,1,1,0,0.5,25,-3.929,-3.487
"32867",1375,17,50,50,0,0,1,0.5,25,-3.929,-3.487
"32868",1375,18,50,50,0,0,1,0.5,25,-3.929,-3.487
"32869",1375,19,50,50,1,5,0,0.5,25,-3.929,-3.487
"32870",1375,20,50,50,0,0,0,0.5,25,-3.929,-3.487
"32871",1375,21,50,50,1,1,0,0.5,25,-3.929,-3.487
"32872",1375,22,50,50,0,0,1,0.5,25,-3.929,-3.487
"32873",1375,23,50,50,0,0,1,0.5,25,-3.929,-3.487
"32874",1375,24,50,50,1,2,0,0.5,25,-3.929,-3.487
"32875",1375,25,50,50,0,0,1,0.5,25,-3.929,-3.487
"32876",1376,1,50,50,0,0,1,0.5,25,-3.929,-3.487
"32877",1376,2,50,50,2,1,0,0.5,25,-3.929,-3.487
"32878",1376,3,50,50,0,0,1,0.5,25,-3.929,-3.487
"32879",1376,4,50,50,0,0,1,0.5,25,-3.929,-3.487
"32880",1376,5,50,50,0,0,0,0.5,25,-3.929,-3.487
"32881",1376,6,50,50,2,1,0,0.5,25,-3.929,-3.487
"32882",1376,7,50,50,2,2,0,0.5,25,-3.929,-3.487
"32883",1376,8,50,50,4,1,0,0.5,25,-3.929,-3.487
"32884",1376,9,50,50,4,7,0,0.5,25,-3.929,-3.487
"32885",1376,10,50,50,0,0,1,0.5,25,-3.929,-3.487
"32886",1376,11,50,50,0,0,1,0.5,25,-3.929,-3.487
"32887",1376,12,50,50,1,4,0,0.5,25,-3.929,-3.487
"32888",1376,13,50,50,0,0,1,0.5,25,-3.929,-3.487
"32889",1376,14,50,50,0,1,0,0.5,25,-3.929,-3.487
"32890",1376,15,50,50,0,0,1,0.5,25,-3.929,-3.487
"32891",1376,16,50,50,0,0,0,0.5,25,-3.929,-3.487
"32892",1376,17,50,50,0,0,1,0.5,25,-3.929,-3.487
"32893",1376,18,50,50,1,0,0,0.5,25,-3.929,-3.487
"32894",1376,19,50,50,1,1,0,0.5,25,-3.929,-3.487
"32895",1376,20,50,50,0,0,1,0.5,25,-3.929,-3.487
"32896",1376,21,50,50,0,0,1,0.5,25,-3.929,-3.487
"32897",1376,22,50,50,2,2,0,0.5,25,-3.929,-3.487
"32898",1376,23,50,50,0,0,1,0.5,25,-3.929,-3.487
"32899",1376,24,50,50,5,6,0,0.5,25,-3.929,-3.487
"32900",1376,25,50,50,1,1,0,0.5,25,-3.929,-3.487
"32901",1377,1,50,50,0,0,1,0.5,25,-3.929,-3.487
"32902",1377,2,50,50,0,0,1,0.5,25,-3.929,-3.487
"32903",1377,3,50,50,0,0,1,0.5,25,-3.929,-3.487
"32904",1377,4,50,50,17,2,0,0.5,25,-3.929,-3.487
"32905",1377,5,50,50,1,5,0,0.5,25,-3.929,-3.487
"32906",1377,6,50,50,1,1,0,0.5,25,-3.929,-3.487
"32907",1377,7,50,50,0,2,0,0.5,25,-3.929,-3.487
"32908",1377,8,50,50,2,3,0,0.5,25,-3.929,-3.487
"32909",1377,9,50,50,1,1,0,0.5,25,-3.929,-3.487
"32910",1377,10,50,50,0,2,0,0.5,25,-3.929,-3.487
"32911",1377,11,50,50,0,0,1,0.5,25,-3.929,-3.487
"32912",1377,12,50,50,0,0,1,0.5,25,-3.929,-3.487
"32913",1377,13,50,50,1,4,0,0.5,25,-3.929,-3.487
"32914",1377,14,50,50,0,0,1,0.5,25,-3.929,-3.487
"32915",1377,15,50,50,0,0,1,0.5,25,-3.929,-3.487
"32916",1377,16,50,50,0,0,1,0.5,25,-3.929,-3.487
"32917",1377,17,50,50,0,0,1,0.5,25,-3.929,-3.487
"32918",1377,18,50,50,1,1,0,0.5,25,-3.929,-3.487
"32919",1377,19,50,50,2,4,0,0.5,25,-3.929,-3.487
"32920",1377,20,50,50,0,0,1,0.5,25,-3.929,-3.487
"32921",1377,21,50,50,0,0,1,0.5,25,-3.929,-3.487
"32922",1377,22,50,50,0,2,0,0.5,25,-3.929,-3.487
"32923",1377,23,50,50,1,4,0,0.5,25,-3.929,-3.487
"32924",1377,24,50,50,1,1,0,0.5,25,-3.929,-3.487
"32925",1377,25,50,50,0,1,0,0.5,25,-3.929,-3.487
"32926",1378,1,50,50,1,4,0,0.5,25,-3.929,-3.487
"32927",1378,2,50,50,1,1,0,0.5,25,-3.929,-3.487
"32928",1378,3,50,50,1,2,0,0.5,25,-3.929,-3.487
"32929",1378,4,50,50,2,2,0,0.5,25,-3.929,-3.487
"32930",1378,5,50,50,0,0,1,0.5,25,-3.929,-3.487
"32931",1378,6,50,50,4,5,0,0.5,25,-3.929,-3.487
"32932",1378,7,50,50,0,1,0,0.5,25,-3.929,-3.487
"32933",1378,8,50,50,0,0,1,0.5,25,-3.929,-3.487
"32934",1378,9,50,50,0,0,1,0.5,25,-3.929,-3.487
"32935",1378,10,50,50,0,1,0,0.5,25,-3.929,-3.487
"32936",1378,11,50,50,0,0,1,0.5,25,-3.929,-3.487
"32937",1378,12,50,50,1,1,0,0.5,25,-3.929,-3.487
"32938",1378,13,50,50,0,0,1,0.5,25,-3.929,-3.487
"32939",1378,14,50,50,0,0,1,0.5,25,-3.929,-3.487
"32940",1378,15,50,50,1,5,0,0.5,25,-3.929,-3.487
"32941",1378,16,50,50,0,0,1,0.5,25,-3.929,-3.487
"32942",1378,17,50,50,0,0,1,0.5,25,-3.929,-3.487
