metaanalysisid,Label,Estimate,StandardError,DF,tValue,Probt,Alpha,Lower,Upper
45671,Zero-Inflation Proportion pi,0.000132,0.003229,1000,0.04,0.9673,0.05,-0.00620,0.006469
45671,logRR,0.1643,0.1662,1000,0.99,0.3229,0.05,-0.1617,0.4904
45671,RR,1.1786,0.1958,1000,6.02,<.0001,0.05,0.7943,1.5629
45693,Zero-Inflation Proportion pi,0.000032,,1000,,,0.05,,
45693,logRR,-0.1693,,1000,,,0.05,,
45693,RR,0.8443,,1000,,,0.05,,
45702,Zero-Inflation Proportion pi,0.000045,,1000,,,0.05,,
45702,logRR,-0.8024,,1000,,,0.05,,
45702,RR,0.4482,,1000,,,0.05,,
45717,Zero-Inflation Proportion pi,0.000069,,1000,,,0.05,,
45717,logRR,0.3832,,1000,,,0.05,,
45717,RR,1.4669,,1000,,,0.05,,
45818,Zero-Inflation Proportion pi,2.884E-6,0.000072,1000,0.04,0.9679,0.05,-0.00014,0.000144
45818,logRR,-12.0569,27.6334,1000,-0.44,0.6627,0.05,-66.2830,42.1692
45818,RR,5.804E-6,0.000160,1000,0.04,0.9711,0.05,-0.00031,0.000321
46050,Zero-Inflation Proportion pi,0.1745,0.1191,1000,1.46,0.1433,0.05,-0.05928,0.4082
46050,logRR,-0.3668,0.3300,1000,-1.11,0.2665,0.05,-1.0144,0.2807
46050,RR,0.6929,0.2286,1000,3.03,0.0025,0.05,0.2442,1.1416
46717,Zero-Inflation Proportion pi,0.2492,0.1499,1000,1.66,0.0967,0.05,-0.04493,0.5434
46717,logRR,-1.7637,0.2348,1000,-7.51,<.0001,0.05,-2.2246,-1.3029
46717,RR,0.1714,0.04025,1000,4.26,<.0001,0.05,0.09241,0.2504
46994,Zero-Inflation Proportion pi,4.403E-6,,1000,,,0.05,,
46994,logRR,0.1690,0.2660,1000,0.64,0.5254,0.05,-0.3531,0.6911
46994,RR,1.1841,0.3150,1000,3.76,0.0002,0.05,0.5659,1.8023
47012,Zero-Inflation Proportion pi,6.828E-6,0.000221,1000,0.03,0.9754,0.05,-0.00043,0.000441
47012,logRR,0.1690,0.2640,1000,0.64,0.5222,0.05,-0.3490,0.6870
47012,RR,1.1841,0.3126,1000,3.79,0.0002,0.05,0.5707,1.7976
47029,Zero-Inflation Proportion pi,0.000074,0.001243,1000,0.06,0.9526,0.05,-0.00237,0.002513
47029,logRR,0.07210,0.1838,1000,0.39,0.6949,0.05,-0.2885,0.4327
47029,RR,1.0748,0.1975,1000,5.44,<.0001,0.05,0.6872,1.4623
47040,Zero-Inflation Proportion pi,0.1456,0.1677,1000,0.87,0.3855,0.05,-0.1835,0.4747
47040,logRR,-0.2065,0.2795,1000,-0.74,0.4602,0.05,-0.7550,0.3420
47040,RR,0.8134,0.2274,1000,3.58,0.0004,0.05,0.3672,1.2596
47041,Zero-Inflation Proportion pi,1.148E-6,,1000,,,0.05,,
47041,logRR,-0.07806,0.3375,1000,-0.23,0.8172,0.05,-0.7404,0.5843
47041,RR,0.9249,0.3122,1000,2.96,0.0031,0.05,0.3123,1.5376
47054,Zero-Inflation Proportion pi,0.000018,,1000,,,0.05,,
47054,logRR,-0.09416,,1000,,,0.05,,
47054,RR,0.9101,,1000,,,0.05,,
47068,Zero-Inflation Proportion pi,1.02E-6,0.000278,1000,0.00,0.9971,0.05,-0.00055,0.000547
47068,logRR,0.1018,0.2197,1000,0.46,0.6433,0.05,-0.3294,0.5330
47068,RR,1.1072,0.2433,1000,4.55,<.0001,0.05,0.6297,1.5846
47085,Zero-Inflation Proportion pi,0.000415,,1000,,,0.05,,
47085,logRR,0.2450,,1000,,,0.05,,
47085,RR,1.2777,,1000,,,0.05,,
47087,Zero-Inflation Proportion pi,1.704E-6,0.000146,1000,0.01,0.9907,0.05,-0.00029,0.000289
47087,logRR,-0.1229,0.1661,1000,-0.74,0.4594,0.05,-0.4488,0.2030
47087,RR,0.8844,0.1469,1000,6.02,<.0001,0.05,0.5962,1.1725
47089,Zero-Inflation Proportion pi,1.168E-6,,1000,,,0.05,,
47089,logRR,-0.3068,0.2650,1000,-1.16,0.2472,0.05,-0.8268,0.2132
47089,RR,0.7358,0.1950,1000,3.77,0.0002,0.05,0.3532,1.1184
47648,Zero-Inflation Proportion pi,0.2370,0.1157,1000,2.05,0.0407,0.05,0.01001,0.4641
47648,logRR,0.3104,0.3494,1000,0.89,0.3745,0.05,-0.3753,0.9962
47648,RR,1.3640,0.4766,1000,2.86,0.0043,0.05,0.4287,2.2994
47667,Zero-Inflation Proportion pi,0.2530,0.1225,1000,2.07,0.0392,0.05,0.01258,0.4934
47667,logRR,0.3163,0.4104,1000,0.77,0.4411,0.05,-0.4891,1.1216
47667,RR,1.3720,0.5630,1000,2.44,0.0150,0.05,0.2671,2.4768
47773,Zero-Inflation Proportion pi,0.000049,,1000,,,0.05,,
47773,logRR,-0.4522,,1000,,,0.05,,
47773,RR,0.6362,,1000,,,0.05,,
47790,Zero-Inflation Proportion pi,1.871E-6,,1000,,,0.05,,
47790,logRR,-0.2329,0.1821,1000,-1.28,0.2014,0.05,-0.5903,0.1246
47790,RR,0.7922,0.1443,1000,5.49,<.0001,0.05,0.5091,1.0754
47803,Zero-Inflation Proportion pi,8.03E-8,,1000,,,0.05,,
47803,logRR,0.01575,0.1304,1000,0.12,0.9039,0.05,-0.2402,0.2717
47803,RR,1.0159,0.1325,1000,7.67,<.0001,0.05,0.7558,1.2759
47844,Zero-Inflation Proportion pi,0.2204,0.1363,1000,1.62,0.1061,0.05,-0.04698,0.4878
47844,logRR,0.7316,0.6451,1000,1.13,0.2571,0.05,-0.5344,1.9976
47844,RR,2.0784,1.3408,1000,1.55,0.1214,0.05,-0.5528,4.7095
48096,Zero-Inflation Proportion pi,1E-6,,1000,,,0.05,,
48096,logRR,1.0094,1.0686,1000,0.94,0.3451,0.05,-1.0876,3.1064
48096,RR,2.7440,2.9323,1000,0.94,0.3496,0.05,-3.0102,8.4982
48130,Zero-Inflation Proportion pi,2.405E-7,,1000,,,0.05,,
48130,logRR,-1.9155,,1000,,,0.05,,
48130,RR,0.1473,,1000,,,0.05,,
48153,Zero-Inflation Proportion pi,1E-6,,1000,,,0.05,,
48153,logRR,-0.6250,0.2244,1000,-2.79,0.0054,0.05,-1.0654,-0.1847
48153,RR,0.5352,0.1201,1000,4.46,<.0001,0.05,0.2996,0.7709
48162,Zero-Inflation Proportion pi,0.001490,,1000,,,0.05,,
48162,logRR,0.07928,,1000,,,0.05,,
48162,RR,1.0825,,1000,,,0.05,,
48177,Zero-Inflation Proportion pi,3.418E-6,0.000601,1000,0.01,0.9955,0.05,-0.00118,0.001183
48177,logRR,-1.8251,0.6089,1000,-3.00,0.0028,0.05,-3.0200,-0.6303
48177,RR,0.1612,0.09815,1000,1.64,0.1008,0.05,-0.03141,0.3538
48251,Zero-Inflation Proportion pi,0.000011,0.001441,1000,0.01,0.9938,0.05,-0.00282,0.002840
48251,logRR,0.1574,0.3317,1000,0.47,0.6352,0.05,-0.4935,0.8083
48251,RR,1.1705,0.3882,1000,3.01,0.0026,0.05,0.4086,1.9323
48336,Zero-Inflation Proportion pi,0.000120,,1000,,,0.05,,
48336,logRR,-0.06539,,1000,,,0.05,,
48336,RR,0.9367,,1000,,,0.05,,
48346,Zero-Inflation Proportion pi,0.1992,,1000,,,0.05,,
48346,logRR,-0.03970,,1000,,,0.05,,
48346,RR,0.9611,,1000,,,0.05,,
48598,Zero-Inflation Proportion pi,0.1019,,1000,,,0.05,,
48598,logRR,0.03353,,1000,,,0.05,,
48598,RR,1.0341,,1000,,,0.05,,
49262,Zero-Inflation Proportion pi,0.005197,,1000,,,0.05,,
49262,logRR,0.2957,,1000,,,0.05,,
49262,RR,1.3441,,1000,,,0.05,,
49265,Zero-Inflation Proportion pi,0.01094,,1000,,,0.05,,
49265,logRR,-0.2091,,1000,,,0.05,,
49265,RR,0.8113,,1000,,,0.05,,
49266,Zero-Inflation Proportion pi,0.1207,0.1117,1000,1.08,0.2802,0.05,-0.09852,0.3400
49266,logRR,-0.2597,0.1328,1000,-1.96,0.0508,0.05,-0.5203,0.000863
49266,RR,0.7713,0.1024,1000,7.53,<.0001,0.05,0.5703,0.9722
49270,Zero-Inflation Proportion pi,0.000046,0.003245,1000,0.01,0.9887,0.05,-0.00632,0.006413
49270,logRR,-0.4437,0.2107,1000,-2.11,0.0355,0.05,-0.8571,-0.03023
49270,RR,0.6417,0.1352,1000,4.75,<.0001,0.05,0.3764,0.9070
49318,Zero-Inflation Proportion pi,0.1360,0.08359,1000,1.63,0.1041,0.05,-0.02805,0.3000
49318,logRR,-0.2777,0.1236,1000,-2.25,0.0249,0.05,-0.5203,-0.03512
49318,RR,0.7575,0.09364,1000,8.09,<.0001,0.05,0.5738,0.9413
49421,Zero-Inflation Proportion pi,0.1538,0.1301,1000,1.18,0.2374,0.05,-0.1015,0.4092
49421,logRR,-1.4197,0.2874,1000,-4.94,<.0001,0.05,-1.9837,-0.8558
49421,RR,0.2418,0.06949,1000,3.48,0.0005,0.05,0.1054,0.3781
49505,Zero-Inflation Proportion pi,5.575E-6,0.000127,1000,0.04,0.9650,0.05,-0.00024,0.000255
49505,logRR,1.0865,0.2542,1000,4.27,<.0001,0.05,0.5877,1.5854
49505,RR,2.9640,0.7535,1000,3.93,<.0001,0.05,1.4855,4.4426
49809,Zero-Inflation Proportion pi,0.2140,,1000,,,0.05,,
49809,logRR,-1.0203,,1000,,,0.05,,
49809,RR,0.3605,,1000,,,0.05,,
49812,Zero-Inflation Proportion pi,0.1933,0.2013,1000,0.96,0.3372,0.05,-0.2017,0.5883
49812,logRR,-0.4566,0.2936,1000,-1.56,0.1202,0.05,-1.0328,0.1195
49812,RR,0.6334,0.1860,1000,3.41,0.0007,0.05,0.2685,0.9983
49813,Zero-Inflation Proportion pi,1.35E-10,,1000,,,0.05,,
49813,logRR,-0.5314,,1000,,,0.05,,
49813,RR,0.5878,,1000,,,0.05,,
49824,Zero-Inflation Proportion pi,0.000124,0.003432,1000,0.04,0.9713,0.05,-0.00661,0.006858
49824,logRR,-1.6549,0.5442,1000,-3.04,0.0024,0.05,-2.7229,-0.5869
49824,RR,0.1911,0.1040,1000,1.84,0.0664,0.05,-0.01299,0.3952
49831,Zero-Inflation Proportion pi,0.2415,0.1178,1000,2.05,0.0407,0.05,0.01026,0.4727
49831,logRR,-1.3157,0.3166,1000,-4.16,<.0001,0.05,-1.9370,-0.6944
49831,RR,0.2683,0.08494,1000,3.16,0.0016,0.05,0.1016,0.4350
49849,Zero-Inflation Proportion pi,0.000052,,1000,,,0.05,,
49849,logRR,-1.1367,,1000,,,0.05,,
49849,RR,0.3209,,1000,,,0.05,,
49860,Zero-Inflation Proportion pi,0.05477,1.1405,1000,0.05,0.9617,0.05,-2.1833,2.2929
49860,logRR,-1.0687,0.4670,1000,-2.29,0.0223,0.05,-1.9851,-0.1523
49860,RR,0.3435,0.1604,1000,2.14,0.0325,0.05,0.02871,0.6582
49862,Zero-Inflation Proportion pi,0.000027,,1000,,,0.05,,
49862,logRR,-0.9003,2.6296,1000,-0.34,0.7321,0.05,-6.0603,4.2598
49862,RR,0.4065,1.0688,1000,0.38,0.7038,0.05,-1.6909,2.5038
50002,Zero-Inflation Proportion pi,0.1332,0.08675,1000,1.53,0.1251,0.05,-0.03708,0.3034
50002,logRR,0.3270,0.09839,1000,3.32,0.0009,0.05,0.1339,0.5201
50002,RR,1.3868,0.1364,1000,10.16,<.0001,0.05,1.1190,1.6545
50003,Zero-Inflation Proportion pi,0.1023,0.1074,1000,0.95,0.3409,0.05,-0.1084,0.3131
50003,logRR,-0.4983,0.2416,1000,-2.06,0.0394,0.05,-0.9724,-0.02420
50003,RR,0.6076,0.1468,1000,4.14,<.0001,0.05,0.3195,0.8956
50005,Zero-Inflation Proportion pi,0.2263,0.1292,1000,1.75,0.0802,0.05,-0.02730,0.4799
50005,logRR,0.1662,0.1810,1000,0.92,0.3587,0.05,-0.1889,0.5213
50005,RR,1.1808,0.2137,1000,5.53,<.0001,0.05,0.7615,1.6001
50058,Zero-Inflation Proportion pi,0.000953,0.01757,1000,0.05,0.9568,0.05,-0.03352,0.03543
50058,logRR,0.03092,0.3873,1000,0.08,0.9364,0.05,-0.7291,0.7910
50058,RR,1.0314,0.3995,1000,2.58,0.0100,0.05,0.2475,1.8153
50098,Zero-Inflation Proportion pi,0.000071,0.002366,1000,0.03,0.9760,0.05,-0.00457,0.004714
50098,logRR,-0.02898,0.1404,1000,-0.21,0.8366,0.05,-0.3046,0.2466
50098,RR,0.9714,0.1364,1000,7.12,<.0001,0.05,0.7037,1.2392
50103,Zero-Inflation Proportion pi,5.484E-7,,1000,,,0.05,,
50103,logRR,-0.07690,0.1470,1000,-0.52,0.6010,0.05,-0.3654,0.2116
50103,RR,0.9260,0.1361,1000,6.80,<.0001,0.05,0.6589,1.1931
50109,Zero-Inflation Proportion pi,0.000031,,1000,,,0.05,,
50109,logRR,-0.01876,0.1257,1000,-0.15,0.8813,0.05,-0.2653,0.2278
50109,RR,0.9814,0.1233,1000,7.96,<.0001,0.05,0.7394,1.2234
50393,Zero-Inflation Proportion pi,7.137E-9,3.842E-6,1000,0.00,0.9985,0.05,-7.53E-6,7.547E-6
50393,logRR,-0.2149,0.3475,1000,-0.62,0.5364,0.05,-0.8968,0.4670
50393,RR,0.8066,0.2803,1000,2.88,0.0041,0.05,0.2566,1.3567
50451,Zero-Inflation Proportion pi,6.808E-6,,1000,,,0.05,,
50451,logRR,-0.2744,0.2940,1000,-0.93,0.3509,0.05,-0.8512,0.3025
50451,RR,0.7601,0.2234,1000,3.40,0.0007,0.05,0.3216,1.1985
50453,Zero-Inflation Proportion pi,1.548E-7,,1000,,,0.05,,
50453,logRR,0.1772,0.3302,1000,0.54,0.5917,0.05,-0.4708,0.8251
50453,RR,1.1938,0.3942,1000,3.03,0.0025,0.05,0.4203,1.9674
50897,Zero-Inflation Proportion pi,0.2643,0.1727,1000,1.53,0.1262,0.05,-0.07453,0.6031
50897,logRR,0.1641,0.3054,1000,0.54,0.5911,0.05,-0.4351,0.7634
50897,RR,1.1784,0.3599,1000,3.27,0.0011,0.05,0.4722,1.8845
51138,Zero-Inflation Proportion pi,7.135E-7,0.000414,1000,0.00,0.9986,0.05,-0.00081,0.000814
51138,logRR,-0.04452,0.2241,1000,-0.20,0.8426,0.05,-0.4844,0.3953
51138,RR,0.9565,0.2144,1000,4.46,<.0001,0.05,0.5358,1.3771
51251,Zero-Inflation Proportion pi,0.09872,0.09216,1000,1.07,0.2843,0.05,-0.08212,0.2796
51251,logRR,-0.01960,0.1867,1000,-0.11,0.9164,0.05,-0.3859,0.3467
51251,RR,0.9806,0.1831,1000,5.36,<.0001,0.05,0.6214,1.3398
51352,Zero-Inflation Proportion pi,1E-6,,1000,,,0.05,,
51352,logRR,-0.3076,0.3560,1000,-0.86,0.3879,0.05,-1.0062,0.3911
51352,RR,0.7352,0.2618,1000,2.81,0.0051,0.05,0.2215,1.2489
51354,Zero-Inflation Proportion pi,2.029E-6,0.000839,1000,0.00,0.9981,0.05,-0.00165,0.001649
51354,logRR,0.5872,0.5853,1000,1.00,0.3160,0.05,-0.5613,1.7357
51354,RR,1.7989,1.0529,1000,1.71,0.0878,0.05,-0.2672,3.8650
51781,Zero-Inflation Proportion pi,0.000051,0.001621,1000,0.03,0.9751,0.05,-0.00313,0.003232
51781,logRR,0.1429,0.3358,1000,0.43,0.6705,0.05,-0.5160,0.8018
51781,RR,1.1536,0.3873,1000,2.98,0.0030,0.05,0.3935,1.9137
51817,Zero-Inflation Proportion pi,8.415E-6,,1000,,,0.05,,
51817,logRR,0.1439,,1000,,,0.05,,
51817,RR,1.1548,,1000,,,0.05,,
52081,Zero-Inflation Proportion pi,9.888E-6,0.000405,1000,0.02,0.9805,0.05,-0.00078,0.000805
52081,logRR,0.1910,0.1961,1000,0.97,0.3303,0.05,-0.1938,0.5757
52081,RR,1.2104,0.2373,1000,5.10,<.0001,0.05,0.7447,1.6761
52095,Zero-Inflation Proportion pi,0.04654,,1000,,,0.05,,
52095,logRR,-0.2125,,1000,,,0.05,,
52095,RR,0.8085,,1000,,,0.05,,
52096,Zero-Inflation Proportion pi,0.1257,0.1250,1000,1.01,0.3148,0.05,-0.1195,0.3709
52096,logRR,-0.09501,0.2986,1000,-0.32,0.7504,0.05,-0.6810,0.4910
52096,RR,0.9094,0.2716,1000,3.35,0.0008,0.05,0.3765,1.4422
52111,Zero-Inflation Proportion pi,0.008882,0.03702,1000,0.24,0.8104,0.05,-0.06376,0.08152
52111,logRR,-0.3404,0.1810,1000,-1.88,0.0602,0.05,-0.6955,0.01465
52111,RR,0.7115,0.1287,1000,5.53,<.0001,0.05,0.4588,0.9641
52115,Zero-Inflation Proportion pi,0.000012,,1000,,,0.05,,
52115,logRR,-0.3326,,1000,,,0.05,,
52115,RR,0.7171,,1000,,,0.05,,
52137,Zero-Inflation Proportion pi,0.000172,0.003141,1000,0.05,0.9564,0.05,-0.00599,0.006335
52137,logRR,-0.2164,0.1910,1000,-1.13,0.2577,0.05,-0.5912,0.1585
52137,RR,0.8054,0.1539,1000,5.23,<.0001,0.05,0.5035,1.1074
52160,Zero-Inflation Proportion pi,0.01508,,1000,,,0.05,,
52160,logRR,-0.5852,,1000,,,0.05,,
52160,RR,0.5570,,1000,,,0.05,,
52162,Zero-Inflation Proportion pi,0.000014,0.001522,1000,0.01,0.9925,0.05,-0.00297,0.003001
52162,logRR,-0.6954,0.3261,1000,-2.13,0.0332,0.05,-1.3353,-0.05551
52162,RR,0.4989,0.1627,1000,3.07,0.0022,0.05,0.1797,0.8181
52163,Zero-Inflation Proportion pi,0.01092,,1000,,,0.05,,
52163,logRR,-0.5871,,1000,,,0.05,,
52163,RR,0.5560,,1000,,,0.05,,
52165,Zero-Inflation Proportion pi,3.725E-9,1.365E-6,1000,0.00,0.9978,0.05,-2.68E-6,2.683E-6
52165,logRR,0.1743,0.2391,1000,0.73,0.4660,0.05,-0.2948,0.6434
52165,RR,1.1904,0.2846,1000,4.18,<.0001,0.05,0.6320,1.7489
52167,Zero-Inflation Proportion pi,0.000014,0.001399,1000,0.01,0.9923,0.05,-0.00273,0.002759
52167,logRR,-0.00689,0.1989,1000,-0.03,0.9724,0.05,-0.3971,0.3834
52167,RR,0.9931,0.1975,1000,5.03,<.0001,0.05,0.6056,1.3807
52168,Zero-Inflation Proportion pi,9.998E-9,,1000,,,0.05,,
52168,logRR,0.1000,0.2099,1000,0.48,0.6338,0.05,-0.3118,0.5119
52168,RR,1.1052,0.2320,1000,4.76,<.0001,0.05,0.6500,1.5604
52307,Zero-Inflation Proportion pi,9.888E-6,0.000405,1000,0.02,0.9805,0.05,-0.00078,0.000805
52307,logRR,0.1910,0.1961,1000,0.97,0.3303,0.05,-0.1938,0.5757
52307,RR,1.2104,0.2373,1000,5.10,<.0001,0.05,0.7447,1.6761
52321,Zero-Inflation Proportion pi,0.04654,,1000,,,0.05,,
52321,logRR,-0.2125,,1000,,,0.05,,
52321,RR,0.8085,,1000,,,0.05,,
52322,Zero-Inflation Proportion pi,0.1257,0.1250,1000,1.01,0.3148,0.05,-0.1195,0.3709
52322,logRR,-0.09501,0.2986,1000,-0.32,0.7504,0.05,-0.6810,0.4910
52322,RR,0.9094,0.2716,1000,3.35,0.0008,0.05,0.3765,1.4422
52338,Zero-Inflation Proportion pi,0.008882,0.03702,1000,0.24,0.8104,0.05,-0.06376,0.08152
52338,logRR,-0.3404,0.1810,1000,-1.88,0.0602,0.05,-0.6955,0.01465
52338,RR,0.7115,0.1287,1000,5.53,<.0001,0.05,0.4588,0.9641
52342,Zero-Inflation Proportion pi,0.000012,,1000,,,0.05,,
52342,logRR,-0.3326,,1000,,,0.05,,
52342,RR,0.7171,,1000,,,0.05,,
52364,Zero-Inflation Proportion pi,0.000172,0.003141,1000,0.05,0.9564,0.05,-0.00599,0.006335
52364,logRR,-0.2164,0.1910,1000,-1.13,0.2577,0.05,-0.5912,0.1585
52364,RR,0.8054,0.1539,1000,5.23,<.0001,0.05,0.5035,1.1074
52386,Zero-Inflation Proportion pi,0.01508,,1000,,,0.05,,
52386,logRR,-0.5852,,1000,,,0.05,,
52386,RR,0.5570,,1000,,,0.05,,
52388,Zero-Inflation Proportion pi,0.000014,0.001522,1000,0.01,0.9925,0.05,-0.00297,0.003001
52388,logRR,-0.6954,0.3261,1000,-2.13,0.0332,0.05,-1.3353,-0.05551
52388,RR,0.4989,0.1627,1000,3.07,0.0022,0.05,0.1797,0.8181
52389,Zero-Inflation Proportion pi,0.01092,,1000,,,0.05,,
52389,logRR,-0.5871,,1000,,,0.05,,
52389,RR,0.5560,,1000,,,0.05,,
52391,Zero-Inflation Proportion pi,3.725E-9,1.365E-6,1000,0.00,0.9978,0.05,-2.68E-6,2.683E-6
52391,logRR,0.1743,0.2391,1000,0.73,0.4660,0.05,-0.2948,0.6434
52391,RR,1.1904,0.2846,1000,4.18,<.0001,0.05,0.6320,1.7489
52393,Zero-Inflation Proportion pi,0.000014,0.001399,1000,0.01,0.9923,0.05,-0.00273,0.002759
52393,logRR,-0.00689,0.1989,1000,-0.03,0.9724,0.05,-0.3971,0.3834
52393,RR,0.9931,0.1975,1000,5.03,<.0001,0.05,0.6056,1.3807
52394,Zero-Inflation Proportion pi,9.998E-9,,1000,,,0.05,,
52394,logRR,0.1000,0.2099,1000,0.48,0.6338,0.05,-0.3118,0.5119
52394,RR,1.1052,0.2320,1000,4.76,<.0001,0.05,0.6500,1.5604
52535,Zero-Inflation Proportion pi,1.634E-9,,1000,,,0.05,,
52535,logRR,-0.3100,0.2344,1000,-1.32,0.1863,0.05,-0.7700,0.1500
52535,RR,0.7334,0.1719,1000,4.27,<.0001,0.05,0.3960,1.0708
52542,Zero-Inflation Proportion pi,1E-6,,1000,,,0.05,,
52542,logRR,-0.5193,0.3723,1000,-1.39,0.1633,0.05,-1.2498,0.2112
52542,RR,0.5949,0.2215,1000,2.69,0.0073,0.05,0.1603,1.0295
52837,Zero-Inflation Proportion pi,0.000011,,1000,,,0.05,,
52837,logRR,-0.1536,0.1675,1000,-0.92,0.3594,0.05,-0.4822,0.1751
52837,RR,0.8577,0.1436,1000,5.97,<.0001,0.05,0.5758,1.1395
52932,Zero-Inflation Proportion pi,0.2102,0.09355,1000,2.25,0.0248,0.05,0.02666,0.3938
52932,logRR,-0.2260,0.1602,1000,-1.41,0.1585,0.05,-0.5403,0.08830
52932,RR,0.7977,0.1278,1000,6.24,<.0001,0.05,0.5470,1.0484
52943,Zero-Inflation Proportion pi,4.883E-9,2.518E-6,1000,0.00,0.9985,0.05,-4.94E-6,4.946E-6
52943,logRR,0.5608,0.8890,1000,0.63,0.5283,0.05,-1.1837,2.3053
52943,RR,1.7521,1.5576,1000,1.12,0.2609,0.05,-1.3045,4.8086
52955,Zero-Inflation Proportion pi,0.000031,0.002330,1000,0.01,0.9895,0.05,-0.00454,0.004602
52955,logRR,0.6658,0.3173,1000,2.10,0.0361,0.05,0.04317,1.2884
52955,RR,1.9460,0.6174,1000,3.15,0.0017,0.05,0.7344,3.1577
53019,Zero-Inflation Proportion pi,0.002591,,1000,,,0.05,,
53019,logRR,-0.05737,,1000,,,0.05,,
53019,RR,0.9442,,1000,,,0.05,,
54070,Zero-Inflation Proportion pi,0.1752,0.1911,1000,0.92,0.3595,0.05,-0.1998,0.5502
54070,logRR,0.5420,0.4122,1000,1.31,0.1889,0.05,-0.2669,1.3509
54070,RR,1.7195,0.7088,1000,2.43,0.0154,0.05,0.3285,3.1104
54222,Zero-Inflation Proportion pi,0.1358,0.1017,1000,1.33,0.1823,0.05,-0.06385,0.3354
54222,logRR,-1.3825,0.3182,1000,-4.34,<.0001,0.05,-2.0070,-0.7581
54222,RR,0.2509,0.07985,1000,3.14,0.0017,0.05,0.09424,0.4076
54383,Zero-Inflation Proportion pi,0.000412,,1000,,,0.05,,
54383,logRR,0.1501,0.3621,1000,0.41,0.6785,0.05,-0.5605,0.8607
54383,RR,1.1620,0.4208,1000,2.76,0.0059,0.05,0.3363,1.9877
54385,Zero-Inflation Proportion pi,0.000154,0.004278,1000,0.04,0.9713,0.05,-0.00824,0.008549
54385,logRR,-0.05899,0.07198,1000,-0.82,0.4127,0.05,-0.2002,0.08226
54385,RR,0.9427,0.06785,1000,13.89,<.0001,0.05,0.8096,1.0759
54388,Zero-Inflation Proportion pi,6.892E-7,0.000067,1000,0.01,0.9917,0.05,-0.00013,0.000131
54388,logRR,0.3109,0.1172,1000,2.65,0.0081,0.05,0.08102,0.5409
54388,RR,1.3647,0.1599,1000,8.53,<.0001,0.05,1.0509,1.6785
54389,Zero-Inflation Proportion pi,0.1936,0.09993,1000,1.94,0.0529,0.05,-0.00245,0.3898
54389,logRR,0.4010,0.09400,1000,4.27,<.0001,0.05,0.2165,0.5854
54389,RR,1.4933,0.1404,1000,10.64,<.0001,0.05,1.2178,1.7687
55366,Zero-Inflation Proportion pi,0.000172,,1000,,,0.05,,
55366,logRR,-0.1703,,1000,,,0.05,,
55366,RR,0.8434,,1000,,,0.05,,
55371,Zero-Inflation Proportion pi,0.02009,,1000,,,0.05,,
55371,logRR,0.3276,,1000,,,0.05,,
55371,RR,1.3876,,1000,,,0.05,,
55387,Zero-Inflation Proportion pi,0.07409,,1000,,,0.05,,
55387,logRR,-0.2888,,1000,,,0.05,,
55387,RR,0.7491,,1000,,,0.05,,
55546,Zero-Inflation Proportion pi,0.1386,0.000156,1000,887.32,<.0001,0.05,0.1383,0.1389
55546,logRR,0.9939,,1000,,,0.05,,
55546,RR,2.7019,,1000,,,0.05,,
55548,Zero-Inflation Proportion pi,0.1386,0.000156,1000,887.32,<.0001,0.05,0.1383,0.1389
55548,logRR,0.9939,,1000,,,0.05,,
55548,RR,2.7019,,1000,,,0.05,,
55550,Zero-Inflation Proportion pi,0.2930,0.1316,1000,2.23,0.0262,0.05,0.03479,0.5513
55550,logRR,0.3312,0.4136,1000,0.80,0.4234,0.05,-0.4803,1.1428
55550,RR,1.3927,0.5760,1000,2.42,0.0158,0.05,0.2625,2.5229
55569,Zero-Inflation Proportion pi,5.45E-6,0.000371,1000,0.01,0.9883,0.05,-0.00072,0.000734
55569,logRR,1.3006,0.3085,1000,4.22,<.0001,0.05,0.6951,1.9060
55569,RR,3.6715,1.1328,1000,3.24,0.0012,0.05,1.4486,5.8943
55574,Zero-Inflation Proportion pi,0.2178,,1000,,,0.05,,
55574,logRR,0.8551,,1000,,,0.05,,
55574,RR,2.3516,,1000,,,0.05,,
55576,Zero-Inflation Proportion pi,0.2178,,1000,,,0.05,,
55576,logRR,0.8551,,1000,,,0.05,,
55576,RR,2.3516,,1000,,,0.05,,
55578,Zero-Inflation Proportion pi,0.2714,,1000,,,0.05,,
55578,logRR,0.4400,,1000,,,0.05,,
55578,RR,1.5527,,1000,,,0.05,,
55586,Zero-Inflation Proportion pi,2.569E-6,,1000,,,0.05,,
55586,logRR,1.4494,0.6385,1000,2.27,0.0234,0.05,0.1963,2.7024
55586,RR,4.2604,2.7205,1000,1.57,0.1176,0.05,-1.0780,9.5989
55589,Zero-Inflation Proportion pi,0.000203,0.004687,1000,0.04,0.9655,0.05,-0.00899,0.009400
55589,logRR,0.07996,,1000,,,0.05,,
55589,RR,1.0832,,1000,,,0.05,,
55760,Zero-Inflation Proportion pi,0.2104,0.1004,1000,2.10,0.0363,0.05,0.01346,0.4073
55760,logRR,0.2685,0.1962,1000,1.37,0.1716,0.05,-0.1166,0.6536
55760,RR,1.3080,0.2567,1000,5.10,<.0001,0.05,0.8043,1.8117
55761,Zero-Inflation Proportion pi,0.2570,,1000,,,0.05,,
55761,logRR,-0.01351,,1000,,,0.05,,
